problem_id,contest_id,problem_index,problem_name,difficulty_rating,tags,problem_type,solved_count,model,model_display,language,source_type,source_index,split,target,hf_source,feature_avgFunctionLength,feature_avgIdentifierLength,feature_avgLineLength,feature_emptyLinesDensity,feature_functionDefinitionDensity,feature_maintainabilityIndex,feature_maxDecisionTokens,feature_whiteSpaceRatio,code_file,loc,char_count,token_count_approx
1374/F,1374,F,Cyclic Shifts Sorting,2400.0,brute force|constructive algorithms|implementation|sortings,PROGRAMMING,1385,codellama,codellama,python,hf,258510,train,ai,cf,1.0,2.225,27.625,0.0,0.125,22.799999999999983,0.0,0.4473684210526316,code/1374_F/codellama_python.py,8,228,39
1374/F,1374,F,Cyclic Shifts Sorting,2400.0,brute force|constructive algorithms|implementation|sortings,PROGRAMMING,1385,llama3.1,llama31,python,raw_json,208,,llama3.1,cf,,,,,,,,,code/1374_F/llama31_python.py,33,897,160
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,140193,train,human,cf,1.0,2.7806691449814127,7.834394904458598,0.5477707006369427,8.834394904458598,0.0,0.0,0.20274170274170275,code/1721_E/human_cpp.cpp,157,1386,128
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,140566,train,human,cf,1.0,4.068807339449541,14.613510520487266,0.574750830564784,0.05758582502768549,0.0,0.0,0.36771173216059017,code/1721_E/human_python.py,903,14098,1569
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,143024,train,human,cf,1.0,2.671232876712329,19.51923076923077,0.19230769230769232,20.51923076923077,0.0,0.0,0.43058161350844276,code/1721_E/human_cpp.cpp,51,1066,150
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,145788,train,human,cf,1.0,2.7550335570469797,7.597765363128492,0.5418994413407822,8.597765363128492,0.0,0.0,0.2093628088426528,code/1721_E/human_cpp.cpp,179,1538,147
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,146946,train,human,cf,1.0,2.5489130434782608,11.731182795698924,0.4946236559139785,12.731182795698924,0.0,0.0,0.3584108199492815,code/1721_E/human_cpp.cpp,93,1183,217
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,156940,train,human,cf,1.0,3.9345063538611926,24.883802816901408,0.07394366197183098,0.03873239436619718,20.616806083650175,8.0,0.29537414965986397,code/1721_E/human_java.java,283,7350,1083
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,157251,train,human,cf,1.0,3.1025641025641026,19.61946902654867,0.02654867256637168,20.61946902654867,0.0,0.0,0.3671103477887505,code/1721_E/human_cpp.cpp,113,2329,222
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,158767,train,human,cf,1.0,2.707482993197279,10.397849462365592,0.6021505376344086,0.021505376344086023,22.167567567567573,0.0,0.449480642115203,code/1721_E/human_python.py,92,1059,141
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,164314,train,human,cf,1.0,2.707482993197279,10.397849462365592,0.6021505376344086,0.021505376344086023,22.167567567567573,0.0,0.449480642115203,code/1721_E/human_python.py,92,1059,141
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,164578,train,human,cf,1.0,2.4793650793650794,10.287671232876713,0.6621004566210046,0.0045662100456621,0.0,4.0,0.5443140428976123,code/1721_E/human_python.py,218,2471,332
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,165068,train,human,cf,1.0,2.7198952879581153,9.269387755102041,0.6081632653061224,10.269387755102041,0.0,0.0,0.39880715705765407,code/1721_E/human_cpp.cpp,244,2515,403
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,183694,train,human,cf,1.0,3.4338235294117645,10.138728323699421,0.5202312138728323,11.138728323699421,0.0,0.0,0.3348909657320872,code/1721_E/human_cpp.cpp,172,1926,272
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,187161,train,human,cf,1.0,3.2352601156069363,10.708457711442787,0.5383084577114428,0.027860696517412936,17.289655172413795,13.0,0.3276389597144314,code/1721_E/human_java.java,1005,11766,2006
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,189308,train,human,cf,1.0,2.732142857142857,7.875776397515528,0.5403726708074534,8.875776397515528,0.0,0.0,0.20448179271708683,code/1721_E/human_cpp.cpp,161,1428,134
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,191603,train,human,cf,1.0,2.2516129032258063,7.051546391752577,0.4948453608247423,8.051546391752577,0.0,0.0,0.25769230769230766,code/1721_E/human_cpp.cpp,97,780,70
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,197181,train,human,cf,1.0,5.115,30.1003861003861,0.12355212355212356,0.05019305019305019,0.0,9.0,0.36491184504593993,code/1721_E/human_java.java,258,8054,916
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,198168,train,human,cf,1.0,3.9137254901960783,24.54006968641115,0.07665505226480836,0.03832752613240418,21.89566037735849,6.0,0.2973120480283804,code/1721_E/human_java.java,286,7329,1083
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,199323,train,human,cf,1.0,4.102255639097744,12.312941176470588,0.5411764705882353,0.02588235294117647,14.856666666666676,6.0,0.3588474456425667,code/1721_E/human_java.java,425,5657,716
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,203385,train,human,cf,1.0,3.6476683937823835,29.27777777777778,0.18888888888888888,0.12222222222222222,0.0,0.0,0.2977239353891336,code/1721_E/human_python.py,89,2724,306
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,203390,train,human,cf,1.0,2.916863672182821,11.963066202090593,0.5595818815331011,0.036933797909407665,17.953797468354423,0.0,0.46599645180366644,code/1721_E/human_python.py,1435,18601,2007
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,204781,train,human,cf,1.0,2.8707865168539324,8.97452229299363,0.5987261146496815,9.97452229299363,0.0,0.0,0.49584664536741213,code/1721_E/human_cpp.cpp,156,1565,165
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,213016,train,human,cf,1.0,2.3440366972477062,11.541284403669724,0.5321100917431193,12.541284403669724,0.0,0.0,0.3762811127379209,code/1721_E/human_cpp.cpp,108,1366,78
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,215021,train,human,cf,1.0,2.4761904761904763,10.28310502283105,0.6621004566210046,0.0045662100456621,0.0,4.0,0.5445344129554656,code/1721_E/human_python.py,218,2470,332
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,219018,train,human,cf,1.0,3.360691144708423,13.189873417721518,0.5864978902953587,0.0379746835443038,0.0,0.0,0.3652587745389649,code/1721_E/human_python.py,237,3362,382
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,220210,train,human,cf,1.0,3.8726003490401397,24.762917933130698,0.06382978723404255,0.03343465045592705,21.47558441558439,8.0,0.3207079646017699,code/1721_E/human_java.java,328,8475,1224
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,221199,train,human,cf,1.0,3.0710059171597632,12.641975308641975,0.5679012345679012,0.024691358024691357,6.977142857142837,0.0,0.33061594202898553,code/1721_E/human_python.py,80,1104,113
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,222048,train,human,cf,1.0,3.2441471571906355,12.943396226415095,0.5157232704402516,13.943396226415095,0.0,0.0,0.3731949458483754,code/1721_E/human_cpp.cpp,158,2216,311
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,227582,val,human,cf,1.0,4.218978102189781,10.137931034482758,0.6229885057471264,0.020689655172413793,13.499756097560972,12.0,0.36168455821635015,code/1721_E/human_java.java,434,4844,642
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,229350,val,human,cf,1.0,2.920265780730897,12.503401360544217,0.5578231292517006,13.503401360544217,0.0,0.0,0.34375,code/1721_E/human_cpp.cpp,147,1984,289
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,233190,val,human,cf,1.0,3.747927031509121,20.270408163265305,0.16326530612244897,21.270408163265305,0.0,0.0,0.2629558541266795,code/1721_E/human_cpp.cpp,196,4168,617
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,java,hf,235161,val,human,cf,1.0,3.985148514851485,25.57894736842105,0.06725146198830409,0.03216374269005848,16.170752351097164,8.0,0.31246561777973375,code/1721_E/human_java.java,341,9089,1292
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,240299,test,human,cf,1.0,3.6359918200409,13.453815261044177,0.5421686746987951,0.060240963855421686,6.880701754385939,0.0,0.3507504168982768,code/1721_E/human_python.py,249,3598,400
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,240840,test,human,cf,1.0,2.3333333333333335,11.179487179487179,0.517948717948718,0.015384615384615385,39.6723404255319,0.0,0.46082561078348777,code/1721_E/human_python.py,195,2374,402
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,python,hf,242231,test,human,cf,0.0,2.4957264957264957,14.179487179487179,0.48717948717948717,0.0,17.340000000000003,0.0,0.2673434856175973,code/1721_E/human_python.py,39,591,79
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,human,human,cpp,hf,245389,test,human,cf,1.0,3.0,11.521865889212828,0.5539358600583091,12.521865889212828,0.0,0.0,0.3386120167675827,code/1721_E/human_cpp.cpp,342,4294,668
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,gpt,gpt4o,python,hf,274237,test,ai,cf,1.0,2.802197802197802,19.423076923076923,0.15384615384615385,0.038461538461538464,45.727272727272734,0.0,0.32075471698113206,code/1721_E/gpt4o_python.py,26,530,83
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,codellama,codellama,python,hf,269601,val,ai,cf,1.0,2.6129032258064515,16.85,0.15,0.05,62.105882352941165,0.0,0.36235955056179775,code/1721_E/codellama_python.py,20,356,55
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,llama3.1,llama31,python,raw_json,1855,,llama3.1,cf,,,,,,,,,code/1721_E/llama31_python.py,34,795,128
1721/E,1721,E,Prefix Function Queries,2200.0,dfs and similar|dp|hashing|string suffix structures|strings|trees,PROGRAMMING,2488,llama3.1,llama31,python,raw_json,1974,,llama3.1,cf,,,,,,,,,code/1721_E/llama31_python.py,33,832,152
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,141849,train,human,cf,1.0,4.454773869346734,15.92,0.5771428571428572,0.02857142857142857,0.0,0.0,0.2635135135135135,code/1702_A/human_python.py,175,2960,280
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,144828,train,human,cf,1.0,5.98125,13.424,0.576,0.04,0.0,6.0,0.3734739178690344,code/1702_A/human_java.java,125,1802,166
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,144910,train,human,cf,0.0,2.1739130434782608,7.066666666666666,0.5333333333333333,0.0,81.85714285714286,0.0,0.35833333333333334,code/1702_A/human_python.py,15,120,16
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,146871,train,human,cf,1.0,3.625,11.794871794871796,0.5128205128205128,0.02564102564102564,34.24526315789473,2.0,0.4397590361445783,code/1702_A/human_java.java,39,498,36
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,149039,train,human,cf,0.0,4.663043478260869,13.396825396825397,0.5873015873015873,0.0,0.0,6.0,0.39624724061810157,code/1702_A/human_java.java,63,906,71
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,149685,train,human,cf,0.0,3.925,18.625,0.0,0.0,69.1125,0.0,0.39872408293460926,code/1702_A/human_python.py,32,627,53
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,154125,train,human,cf,0.0,4.6477272727272725,13.474576271186441,0.576271186440678,0.0,0.0,6.0,0.388042203985932,code/1702_A/human_java.java,59,853,70
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,159379,train,human,cf,1.0,3.2730923694779115,8.460652591170826,0.5911708253358925,9.460652591170826,0.0,0.0,0.32203733766233766,code/1702_A/human_cpp.cpp,521,4928,703
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,162657,train,human,cf,1.0,2.4705882352941178,7.3090909090909095,0.509090909090909,8.309090909090909,0.0,0.0,0.5635964912280702,code/1702_A/human_cpp.cpp,54,456,34
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,165305,train,human,cf,1.0,3.66,10.256880733944953,0.5412844036697247,11.256880733944953,0.0,0.0,0.36786296900489396,code/1702_A/human_cpp.cpp,109,1226,165
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,167695,train,human,cf,1.0,5.34375,12.034013605442176,0.5714285714285714,0.047619047619047616,12.016507936507951,4.0,0.4443864229765013,code/1702_A/human_java.java,146,1915,164
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,168141,train,human,cf,1.0,4.065217391304348,11.848484848484848,0.5757575757575758,0.030303030303030304,13.655714285714271,2.0,0.40425531914893614,code/1702_A/human_java.java,33,423,35
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,170194,train,human,cf,1.0,4.137931034482759,13.028571428571428,0.08571428571428572,14.028571428571428,0.0,0.0,0.3408163265306122,code/1702_A/human_cpp.cpp,34,490,57
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,170585,train,human,cf,1.0,3.7844827586206895,10.028985507246377,0.6521739130434783,0.10144927536231885,6.333333333333314,0.0,0.2381578947368421,code/1702_A/human_python.py,69,760,81
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,173900,train,human,cf,1.0,4.131147540983607,9.053763440860216,0.5483870967741935,10.053763440860216,0.0,0.0,0.2955032119914347,code/1702_A/human_cpp.cpp,92,934,113
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,180072,train,human,cf,0.0,2.269230769230769,7.529411764705882,0.5882352941176471,0.0,64.02857142857141,0.0,0.3888888888888889,code/1702_A/human_python.py,16,144,23
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,181504,train,human,cf,0.0,3.727272727272727,16.0,0.375,0.0,30.599999999999994,0.0,0.2,code/1702_A/human_python.py,8,135,17
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,183895,train,human,cf,1.0,3.3015873015873014,8.264150943396226,0.5660377358490566,9.264150943396226,0.0,0.0,0.37551020408163266,code/1702_A/human_cpp.cpp,53,490,59
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,184359,train,human,cf,1.0,3.5384615384615383,9.377777777777778,0.5555555555555556,10.377777777777778,0.0,0.0,0.24678111587982832,code/1702_A/human_cpp.cpp,45,466,58
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,184517,train,human,cf,1.0,4.467741935483871,20.178571428571427,0.17857142857142858,0.07142857142857142,36.46652173913043,6.0,0.40202702702702703,code/1702_A/human_java.java,27,592,74
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,184796,train,human,cf,0.0,2.5625,7.130434782608695,0.6086956521739131,0.0,63.30333333333332,2.0,0.3763440860215054,code/1702_A/human_python.py,23,186,13
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,185964,train,human,cf,1.0,4.253623188405797,12.862068965517242,0.5977011494252874,0.011494252873563218,0.0,6.0,0.3659751037344398,code/1702_A/human_java.java,87,1205,91
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,186367,train,human,cf,0.0,2.59375,18.2,0.2,0.0,46.849999999999994,0.0,0.418848167539267,code/1702_A/human_python.py,10,191,31
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,187036,train,human,cf,1.0,4.933333333333334,10.0,0.6049382716049383,0.037037037037037035,26.145,2.0,0.29213483146067415,code/1702_A/human_java.java,81,890,106
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,191064,train,human,cf,1.0,2.6481481481481484,8.822784810126583,0.5316455696202531,0.02531645569620253,61.161081081081065,5.0,0.4567741935483871,code/1702_A/human_java.java,79,775,66
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,199453,train,human,cf,0.0,3.30188679245283,12.592592592592593,0.5555555555555556,0.0,12.400000000000006,0.0,0.319672131147541,code/1702_A/human_python.py,26,366,50
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,202743,train,human,cf,0.0,3.782608695652174,7.578947368421052,0.6842105263157895,0.0,30.599999999999994,0.0,0.2839506172839506,code/1702_A/human_python.py,18,162,18
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,202875,train,human,cf,0.0,2.1538461538461537,18.666666666666668,0.3333333333333333,0.0,20.19999999999999,0.0,0.15517241379310345,code/1702_A/human_python.py,3,58,5
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,204161,train,human,cf,1.0,3.9047619047619047,26.102564102564102,0.02564102564102564,0.05128205128205128,25.344736842105256,6.0,0.48200757575757575,code/1702_A/human_java.java,38,1056,113
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,207281,train,human,cf,0.0,4.858974358974359,7.3232323232323235,0.7676767676767676,0.0,0.0,6.0,0.425273390036452,code/1702_A/human_java.java,98,823,63
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,208468,train,human,cf,1.0,3.3220338983050848,7.30188679245283,0.5660377358490566,8.30188679245283,0.0,0.0,0.3804100227790433,code/1702_A/human_cpp.cpp,53,439,70
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,216444,train,human,cf,0.0,3.142857142857143,8.846153846153847,0.5384615384615384,0.0,60.93333333333332,0.0,0.2283464566929134,code/1702_A/human_python.py,12,127,7
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,219610,train,human,cf,0.0,3.8421052631578947,13.11111111111111,0.4444444444444444,0.0,39.96000000000001,0.0,0.23015873015873015,code/1702_A/human_python.py,9,126,14
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,221003,train,human,cf,0.0,2.5454545454545454,9.272727272727273,0.45454545454545453,0.0,73.93333333333332,0.0,0.26785714285714285,code/1702_A/human_python.py,11,112,10
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,223349,train,human,cf,1.0,3.3015873015873014,8.808510638297872,0.574468085106383,9.808510638297872,0.0,0.0,0.3782608695652174,code/1702_A/human_cpp.cpp,47,460,52
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,223425,train,human,cf,1.0,3.203125,55.14035087719298,0.08771929824561403,56.14035087719298,0.0,0.0,0.08815254767114723,code/1702_A/human_cpp.cpp,57,3199,102
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,223445,train,human,cf,1.0,3.128205128205128,7.17948717948718,0.5128205128205128,8.179487179487179,10.59842105263158,0.0,0.4339622641509434,code/1702_A/human_cpp.cpp,39,318,31
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,python,hf,227243,val,human,cf,1.0,3.56551724137931,8.279069767441861,0.6666666666666666,0.07751937984496124,26.367441860465107,0.0,0.4389632107023411,code/1702_A/human_python.py,128,1196,128
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,237024,test,human,cf,1.0,3.5535714285714284,7.535211267605634,0.704225352112676,0.014084507042253521,20.730476190476175,5.0,0.5504132231404959,code/1702_A/human_java.java,71,605,34
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,237226,test,human,cf,0.0,4.0344827586206895,6.745454545454545,0.6909090909090909,0.0,40.77,2.0,0.2964705882352941,code/1702_A/human_java.java,55,425,48
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,237509,test,human,cf,1.0,3.5522388059701493,12.114285714285714,0.5714285714285714,13.114285714285714,0.0,0.0,0.28602620087336245,code/1702_A/human_cpp.cpp,35,458,72
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,238132,test,human,cf,1.0,3.27027027027027,6.088888888888889,0.6,7.088888888888889,5.763333333333321,0.0,0.4591194968553459,code/1702_A/human_cpp.cpp,45,318,46
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,java,hf,239640,test,human,cf,1.0,3.691666666666667,9.154798761609907,0.5232198142414861,0.04643962848297214,54.76051948051947,8.0,0.2665446782555657,code/1702_A/human_java.java,323,3279,335
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,241185,test,human,cf,1.0,2.876543209876543,7.0886075949367084,0.5063291139240507,8.08860759493671,0.0,0.0,0.4890282131661442,code/1702_A/human_cpp.cpp,79,638,109
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,human,human,cpp,hf,244397,test,human,cf,1.0,2.4,5.9361702127659575,0.5106382978723404,6.9361702127659575,22.541739130434777,0.0,0.36923076923076925,code/1702_A/human_cpp.cpp,47,325,71
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,gpt,gpt4o,python,hf,268568,train,ai,cf,1.0,4.653061224489796,25.333333333333332,0.06666666666666667,0.06666666666666667,24.657142857142844,0.0,0.2868020304568528,code/1702_A/gpt4o_python.py,15,394,49
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,codellama,codellama,python,hf,250669,train,ai,cf,1.0,3.2857142857142856,19.75,0.0,0.25,64.39999999999999,0.0,0.2804878048780488,code/1702_A/codellama_python.py,4,82,12
1702/A,1702,A,Round Down the Price,800.0,constructive algorithms,PROGRAMMING,37835,llama3.1,llama31,python,raw_json,847,,llama3.1,cf,,,,,,,,,code/1702_A/llama31_python.py,10,181,22
1473/F,1473,F,Strange Set,2700.0,flows|math,PROGRAMMING,1106,human,human,cpp,hf,148642,train,human,cf,1.0,2.4343434343434343,9.285714285714286,0.5622119815668203,10.285714285714286,0.0,0.0,0.33303451367099957,code/1473_F/human_cpp.cpp,217,2231,413
1473/F,1473,F,Strange Set,2700.0,flows|math,PROGRAMMING,1106,human,human,cpp,hf,159762,train,human,cf,1.0,2.758241758241758,25.76923076923077,0.028846153846153848,26.76923076923077,0.0,0.0,0.33237513474667624,code/1473_F/human_cpp.cpp,104,2783,192
1473/F,1473,F,Strange Set,2700.0,flows|math,PROGRAMMING,1106,human,human,python,hf,163729,train,human,cf,1.0,2.8333333333333335,12.046783625730994,0.5614035087719298,0.03508771929824561,16.386666666666656,0.0,0.4242152466367713,code/1473_F/human_python.py,171,2230,267
1473/F,1473,F,Strange Set,2700.0,flows|math,PROGRAMMING,1106,human,human,cpp,hf,170299,train,human,cf,1.0,3.3853073463268366,21.557446808510637,0.14468085106382977,22.557446808510637,0.0,0.0,0.39641509433962263,code/1473_F/human_cpp.cpp,235,5300,738
1473/F,1473,F,Strange Set,2700.0,flows|math,PROGRAMMING,1106,human,human,cpp,hf,171698,train,human,cf,1.0,3.1289719626168226,11.209726443768997,0.5805471124620061,12.209726443768997,0.0,0.0,0.3916832669322709,code/1473_F/human_cpp.cpp,329,4016,499
